MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
02/04/2025 Knicks at Raptors,0022400713,2024-25,2025-02-04 00:00:00, Raptors,1610612761, Knicks,1610612752
01/27/2025 Grizzlies at Knicks,0022400653,2024-25,2025-01-27 00:00:00, Knicks,1610612752, Grizzlies,1610612763
01/25/2025 Kings at Knicks,0022400641,2024-25,2025-01-25 00:00:00, Knicks,1610612752, Kings,1610612758
01/15/2025 Knicks at 76ers,0022400561,2024-25,2025-01-15 00:00:00, 76ers,1610612755, Knicks,1610612752
01/13/2025 Pistons at Knicks,0022400549,2024-25,2025-01-13 00:00:00, Knicks,1610612752, Pistons,1610612765
01/10/2025 Thunder at Knicks,0022400529,2024-25,2025-01-10 00:00:00, Knicks,1610612752, Thunder,1610612760
01/08/2025 Raptors at Knicks,0022400511,2024-25,2025-01-08 00:00:00, Knicks,1610612752, Raptors,1610612761
01/06/2025 Magic at Knicks,0022400496,2024-25,2025-01-06 00:00:00, Knicks,1610612752, Magic,1610612753
01/03/2025 Knicks at Thunder,0022400473,2024-25,2025-01-03 00:00:00, Thunder,1610612760, Knicks,1610612752
01/01/2025 Jazz at Knicks,0022400458,2024-25,2025-01-01 00:00:00, Knicks,1610612752, Jazz,1610612762
12/30/2024 Knicks at Wizards,0022400443,2024-25,2024-12-30 00:00:00, Wizards,1610612764, Knicks,1610612752
12/28/2024 Knicks at Wizards,0022400429,2024-25,2024-12-28 00:00:00, Wizards,1610612764, Knicks,1610612752
12/27/2024 Knicks at Magic,0022400419,2024-25,2024-12-27 00:00:00, Magic,1610612753, Knicks,1610612752
12/25/2024 Spurs at Knicks,0022400405,2024-25,2024-12-25 00:00:00, Knicks,1610612752, Spurs,1610612759
12/23/2024 Raptors at Knicks,0022400397,2024-25,2024-12-23 00:00:00, Knicks,1610612752, Raptors,1610612761
12/15/2024 Knicks at Magic,0022401227,2024-25,2024-12-15 00:00:00, Magic,1610612753, Knicks,1610612752
12/09/2024 Knicks at Raptors,0022400359,2024-25,2024-12-09 00:00:00, Raptors,1610612761, Knicks,1610612752
12/07/2024 Pistons at Knicks,0022400343,2024-25,2024-12-07 00:00:00, Knicks,1610612752, Pistons,1610612765
12/05/2024 Hornets at Knicks,0022400327,2024-25,2024-12-05 00:00:00, Knicks,1610612752, Hornets,1610612766
12/03/2024 Magic at Knicks,0022400053,2024-25,2024-12-03 00:00:00, Knicks,1610612752, Magic,1610612753
11/29/2024 Knicks at Hornets,0022400040,2024-25,2024-11-29 00:00:00, Hornets,1610612766, Knicks,1610612752
11/23/2024 Knicks at Jazz,0022400264,2024-25,2024-11-23 00:00:00, Jazz,1610612762, Knicks,1610612752
11/20/2024 Knicks at Suns,0022400257,2024-25,2024-11-20 00:00:00, Suns,1610612756, Knicks,1610612752
11/18/2024 Wizards at Knicks,0022400246,2024-25,2024-11-18 00:00:00, Knicks,1610612752, Wizards,1610612764
11/12/2024 Knicks at 76ers,0022400004,2024-25,2024-11-12 00:00:00, 76ers,1610612755, Knicks,1610612752
11/10/2024 Knicks at Pacers,0022400203,2024-25,2024-11-10 00:00:00, Pacers,1610612754, Knicks,1610612752
11/01/2024 Knicks at Pistons,0022400134,2024-25,2024-11-01 00:00:00, Pistons,1610612765, Knicks,1610612752
10/25/2024 Pacers at Knicks,0022400081,2024-25,2024-10-25 00:00:00, Knicks,1610612752, Pacers,1610612754
04/11/2025 Magic at Pacers,0022401172,2024-25,2025-04-11 00:00:00, Pacers,1610612754, Magic,1610612753
04/03/2025 Magic at Wizards,0022401112,2024-25,2025-04-03 00:00:00, Wizards,1610612764, Magic,1610612753
04/01/2025 Magic at Spurs,0022400988,2024-25,2025-04-01 00:00:00, Spurs,1610612759, Magic,1610612753
03/31/2025 Clippers at Magic,0022401091,2024-25,2025-03-31 00:00:00, Magic,1610612753, Clippers,1610612746
03/29/2025 Kings at Magic,0022401074,2024-25,2025-03-29 00:00:00, Magic,1610612753, Kings,1610612758
03/25/2025 Magic at Hornets,0022401045,2024-25,2025-03-25 00:00:00, Hornets,1610612766, Magic,1610612753
03/21/2025 Magic at Wizards,0022401014,2024-25,2025-03-21 00:00:00, Wizards,1610612764, Magic,1610612753
03/04/2025 Raptors at Magic,0022400883,2024-25,2025-03-04 00:00:00, Magic,1610612753, Raptors,1610612761
03/02/2025 Raptors at Magic,0022400870,2024-25,2025-03-02 00:00:00, Magic,1610612753, Raptors,1610612761
02/23/2025 Wizards at Magic,0022400815,2024-25,2025-02-23 00:00:00, Magic,1610612753, Wizards,1610612764
02/21/2025 Grizzlies at Magic,0022400798,2024-25,2025-02-21 00:00:00, Magic,1610612753, Grizzlies,1610612763
02/12/2025 Hornets at Magic,0022400770,2024-25,2025-02-12 00:00:00, Magic,1610612753, Hornets,1610612766
02/08/2025 Spurs at Magic,0022400743,2024-25,2025-02-08 00:00:00, Magic,1610612753, Spurs,1610612759
02/05/2025 Magic at Kings,0022400727,2024-25,2025-02-05 00:00:00, Kings,1610612758, Magic,1610612753
02/01/2025 Magic at Jazz,0022400687,2024-25,2025-02-01 00:00:00, Jazz,1610612762, Magic,1610612753
01/30/2025 Magic at Trail Blazers,0022400678,2024-25,2025-01-30 00:00:00, Trail Blazers,1610612757, Magic,1610612753
01/25/2025 Pistons at Magic,0022400638,2024-25,2025-01-25 00:00:00, Magic,1610612753, Pistons,1610612765
01/23/2025 Trail Blazers at Magic,0022400622,2024-25,2025-01-23 00:00:00, Magic,1610612753, Trail Blazers,1610612757
01/21/2025 Magic at Raptors,0022400608,2024-25,2025-01-21 00:00:00, Raptors,1610612761, Magic,1610612753
01/12/2025 76ers at Magic,0022400544,2024-25,2025-01-12 00:00:00, Magic,1610612753, 76ers,1610612755
01/05/2025 Jazz at Magic,0022400490,2024-25,2025-01-05 00:00:00, Magic,1610612753, Jazz,1610612762
01/03/2025 Magic at Raptors,0022400470,2024-25,2025-01-03 00:00:00, Raptors,1610612761, Magic,1610612753
01/01/2025 Magic at Pistons,0022400455,2024-25,2025-01-01 00:00:00, Pistons,1610612765, Magic,1610612753
12/19/2024 Thunder at Magic,0022400361,2024-25,2024-12-19 00:00:00, Magic,1610612753, Thunder,1610612760
12/08/2024 Suns at Magic,0022400352,2024-25,2024-12-08 00:00:00, Magic,1610612753, Suns,1610612756
12/06/2024 Magic at 76ers,0022400333,2024-25,2024-12-06 00:00:00, 76ers,1610612755, Magic,1610612753
12/04/2024 Magic at 76ers,0022400322,2024-25,2024-12-04 00:00:00, 76ers,1610612755, Magic,1610612753
11/25/2024 Magic at Hornets,0022400277,2024-25,2024-11-25 00:00:00, Hornets,1610612766, Magic,1610612753
11/23/2024 Pistons at Magic,0022400265,2024-25,2024-11-23 00:00:00, Magic,1610612753, Pistons,1610612765
11/20/2024 Magic at Clippers,0022400259,2024-25,2024-11-20 00:00:00, Clippers,1610612746, Magic,1610612753
11/18/2024 Magic at Suns,0022400249,2024-25,2024-11-18 00:00:00, Suns,1610612756, Magic,1610612753
11/15/2024 76ers at Magic,0022400010,2024-25,2024-11-15 00:00:00, Magic,1610612753, 76ers,1610612755
11/13/2024 Pacers at Magic,0022400217,2024-25,2024-11-13 00:00:00, Magic,1610612753, Pacers,1610612754
11/12/2024 Hornets at Magic,0022400003,2024-25,2024-11-12 00:00:00, Magic,1610612753, Hornets,1610612766
11/10/2024 Wizards at Magic,0022400204,2024-25,2024-11-10 00:00:00, Magic,1610612753, Wizards,1610612764
11/06/2024 Magic at Pacers,0022400170,2024-25,2024-11-06 00:00:00, Pacers,1610612754, Magic,1610612753
11/04/2024 Magic at Thunder,0022400163,2024-25,2024-11-04 00:00:00, Thunder,1610612760, Magic,1610612753
10/28/2024 Pacers at Magic,0022400102,2024-25,2024-10-28 00:00:00, Magic,1610612753, Pacers,1610612754
10/26/2024 Magic at Grizzlies,0022400092,2024-25,2024-10-26 00:00:00, Grizzlies,1610612763, Magic,1610612753
04/08/2025 Wizards at Pacers,0022401148,2024-25,2025-04-08 00:00:00, Pacers,1610612754, Wizards,1610612764
04/04/2025 Jazz at Pacers,0022401119,2024-25,2025-04-04 00:00:00, Pacers,1610612754, Jazz,1610612762
04/02/2025 Hornets at Pacers,0022401104,2024-25,2025-04-02 00:00:00, Pacers,1610612754, Hornets,1610612766
03/31/2025 Kings at Pacers,0022401090,2024-25,2025-03-31 00:00:00, Pacers,1610612754, Kings,1610612758
03/29/2025 Pacers at Thunder,0022401079,2024-25,2025-03-29 00:00:00, Thunder,1610612760, Pacers,1610612754
03/27/2025 Pacers at Wizards,0022401061,2024-25,2025-03-27 00:00:00, Wizards,1610612764, Pacers,1610612754
03/14/2025 Pacers at 76ers,0022400959,2024-25,2025-03-14 00:00:00, 76ers,1610612755, Pacers,1610612754
02/26/2025 Raptors at Pacers,0022400837,2024-25,2025-02-26 00:00:00, Pacers,1610612754, Raptors,1610612761
02/23/2025 Clippers at Pacers,0022400813,2024-25,2025-02-23 00:00:00, Pacers,1610612754, Clippers,1610612746
02/20/2025 Grizzlies at Pacers,0022400788,2024-25,2025-02-20 00:00:00, Pacers,1610612754, Grizzlies,1610612763
02/12/2025 Pacers at Wizards,0022400771,2024-25,2025-02-12 00:00:00, Wizards,1610612764, Pacers,1610612754
02/06/2025 Pacers at Clippers,0022400733,2024-25,2025-02-06 00:00:00, Clippers,1610612746, Pacers,1610612754
02/04/2025 Pacers at Trail Blazers,0022400716,2024-25,2025-02-04 00:00:00, Trail Blazers,1610612757, Pacers,1610612754
02/03/2025 Pacers at Jazz,0022400707,2024-25,2025-02-03 00:00:00, Jazz,1610612762, Pacers,1610612754
01/29/2025 Pistons at Pacers,0022400664,2024-25,2025-01-29 00:00:00, Pacers,1610612754, Pistons,1610612765
01/25/2025 Pacers at Spurs,0022400633,2024-25,2025-01-25 00:00:00, Spurs,1610612759, Pacers,1610612754
01/23/2025 Spurs at Pacers,0022400621,2024-25,2025-01-23 00:00:00, Pacers,1610612754, Spurs,1610612759
01/18/2025 76ers at Pacers,0022400588,2024-25,2025-01-18 00:00:00, Pacers,1610612754, 76ers,1610612755
01/16/2025 Pacers at Pistons,0022400572,2024-25,2025-01-16 00:00:00, Pistons,1610612765, Pacers,1610612754
01/04/2025 Suns at Pacers,0022400480,2024-25,2025-01-04 00:00:00, Pacers,1610612754, Suns,1610612756
12/26/2024 Thunder at Pacers,0022400410,2024-25,2024-12-26 00:00:00, Pacers,1610612754, Thunder,1610612760
12/22/2024 Pacers at Kings,0022400389,2024-25,2024-12-22 00:00:00, Kings,1610612758, Pacers,1610612754
12/19/2024 Pacers at Suns,0022400369,2024-25,2024-12-19 00:00:00, Suns,1610612756, Pacers,1610612754
12/13/2024 Pacers at 76ers,0022401209,2024-25,2024-12-13 00:00:00, 76ers,1610612755, Pacers,1610612754
12/08/2024 Hornets at Pacers,0022400349,2024-25,2024-12-08 00:00:00, Pacers,1610612754, Hornets,1610612766
12/03/2024 Pacers at Raptors,0022400054,2024-25,2024-12-03 00:00:00, Raptors,1610612761, Pacers,1610612754
12/01/2024 Pacers at Grizzlies,0022400306,2024-25,2024-12-01 00:00:00, Grizzlies,1610612763, Pacers,1610612754
11/29/2024 Pistons at Pacers,0022400045,2024-25,2024-11-29 00:00:00, Pacers,1610612754, Pistons,1610612765
11/27/2024 Trail Blazers at Pacers,0022400288,2024-25,2024-11-27 00:00:00, Pacers,1610612754, Trail Blazers,1610612757
11/24/2024 Wizards at Pacers,0022400272,2024-25,2024-11-24 00:00:00, Pacers,1610612754, Wizards,1610612764
11/18/2024 Pacers at Raptors,0022400247,2024-25,2024-11-18 00:00:00, Raptors,1610612761, Pacers,1610612754
11/08/2024 Pacers at Hornets,0022400184,2024-25,2024-11-08 00:00:00, Hornets,1610612766, Pacers,1610612754
10/27/2024 76ers at Pacers,0022400097,2024-25,2024-10-27 00:00:00, Pacers,1610612754, 76ers,1610612755
10/23/2024 Pacers at Pistons,0022400063,2024-25,2024-10-23 00:00:00, Pistons,1610612765, Pacers,1610612754
04/09/2025 76ers at Wizards,0022401157,2024-25,2025-04-09 00:00:00, Wizards,1610612764, 76ers,1610612755
03/30/2025 Raptors at 76ers,0022401087,2024-25,2025-03-30 00:00:00, 76ers,1610612755, Raptors,1610612761
03/26/2025 Wizards at 76ers,0022401053,2024-25,2025-03-26 00:00:00, 76ers,1610612755, Wizards,1610612764
03/21/2025 76ers at Spurs,0022401018,2024-25,2025-03-21 00:00:00, Spurs,1610612759, 76ers,1610612755
03/19/2025 76ers at Thunder,0022401002,2024-25,2025-03-19 00:00:00, Thunder,1610612760, 76ers,1610612755
03/12/2025 76ers at Raptors,0022400947,2024-25,2025-03-12 00:00:00, Raptors,1610612761, 76ers,1610612755
03/09/2025 Jazz at 76ers,0022400924,2024-25,2025-03-09 00:00:00, 76ers,1610612755, Jazz,1610612762
03/03/2025 Trail Blazers at 76ers,0022400876,2024-25,2025-03-03 00:00:00, 76ers,1610612755, Trail Blazers,1610612757
02/11/2025 Raptors at 76ers,0022400764,2024-25,2025-02-11 00:00:00, 76ers,1610612755, Raptors,1610612761
02/07/2025 76ers at Pistons,0022400738,2024-25,2025-02-07 00:00:00, Pistons,1610612765, 76ers,1610612755
01/29/2025 Kings at 76ers,0022400669,2024-25,2025-01-29 00:00:00, 76ers,1610612755, Kings,1610612758
01/14/2025 Thunder at 76ers,0022400555,2024-25,2025-01-14 00:00:00, 76ers,1610612755, Thunder,1610612760
01/08/2025 Wizards at 76ers,0022400512,2024-25,2025-01-08 00:00:00, 76ers,1610612755, Wizards,1610612764
01/06/2025 Suns at 76ers,0022400494,2024-25,2025-01-06 00:00:00, 76ers,1610612755, Suns,1610612756
01/01/2025 76ers at Kings,0022400462,2024-25,2025-01-01 00:00:00, Kings,1610612758, 76ers,1610612755
12/30/2024 76ers at Trail Blazers,0022400447,2024-25,2024-12-30 00:00:00, Trail Blazers,1610612757, 76ers,1610612755
12/28/2024 76ers at Jazz,0022400433,2024-25,2024-12-28 00:00:00, Jazz,1610612762, 76ers,1610612755
12/23/2024 Spurs at 76ers,0022400394,2024-25,2024-12-23 00:00:00, 76ers,1610612755, Spurs,1610612759
12/20/2024 Hornets at 76ers,0022400373,2024-25,2024-12-20 00:00:00, 76ers,1610612755, Hornets,1610612766
12/16/2024 76ers at Hornets,0022401222,2024-25,2024-12-16 00:00:00, Hornets,1610612766, 76ers,1610612755
12/03/2024 76ers at Hornets,0022400050,2024-25,2024-12-03 00:00:00, Hornets,1610612766, 76ers,1610612755
11/30/2024 76ers at Pistons,0022400301,2024-25,2024-11-30 00:00:00, Pistons,1610612765, 76ers,1610612755
11/24/2024 Clippers at 76ers,0022400274,2024-25,2024-11-24 00:00:00, 76ers,1610612755, Clippers,1610612746
11/20/2024 76ers at Grizzlies,0022400255,2024-25,2024-11-20 00:00:00, Grizzlies,1610612763, 76ers,1610612755
11/10/2024 Hornets at 76ers,0022400205,2024-25,2024-11-10 00:00:00, 76ers,1610612755, Hornets,1610612766
11/06/2024 76ers at Clippers,0022400179,2024-25,2024-11-06 00:00:00, Clippers,1610612746, 76ers,1610612755
11/04/2024 76ers at Suns,0022400167,2024-25,2024-11-04 00:00:00, Suns,1610612756, 76ers,1610612755
11/02/2024 Grizzlies at 76ers,0022400142,2024-25,2024-11-02 00:00:00, 76ers,1610612755, Grizzlies,1610612763
10/30/2024 Pistons at 76ers,0022400120,2024-25,2024-10-30 00:00:00, 76ers,1610612755, Pistons,1610612765
10/25/2024 76ers at Raptors,0022400078,2024-25,2024-10-25 00:00:00, Raptors,1610612761, 76ers,1610612755
04/13/2025 Suns at Kings,0022401200,2024-25,2025-04-13 00:00:00, Kings,1610612758, Suns,1610612756
04/11/2025 Spurs at Suns,0022401182,2024-25,2025-04-11 00:00:00, Suns,1610612756, Spurs,1610612759
04/09/2025 Thunder at Suns,0022401164,2024-25,2025-04-09 00:00:00, Suns,1610612756, Thunder,1610612760
03/17/2025 Raptors at Suns,0022400991,2024-25,2025-03-17 00:00:00, Suns,1610612756, Raptors,1610612761
03/14/2025 Kings at Suns,0022400967,2024-25,2025-03-14 00:00:00, Suns,1610612756, Kings,1610612758
03/10/2025 Suns at Grizzlies,0022400935,2024-25,2025-03-10 00:00:00, Grizzlies,1610612763, Suns,1610612756
03/04/2025 Clippers at Suns,0022400889,2024-25,2025-03-04 00:00:00, Suns,1610612756, Clippers,1610612746
02/25/2025 Suns at Grizzlies,0022400832,2024-25,2025-02-25 00:00:00, Grizzlies,1610612763, Suns,1610612756
02/23/2025 Suns at Raptors,0022400816,2024-25,2025-02-23 00:00:00, Raptors,1610612761, Suns,1610612756
02/20/2025 Suns at Spurs,0022400795,2024-25,2025-02-20 00:00:00, Spurs,1610612759, Suns,1610612756
02/11/2025 Grizzlies at Suns,0022400767,2024-25,2025-02-11 00:00:00, Suns,1610612756, Grizzlies,1610612763
02/07/2025 Jazz at Suns,0022400740,2024-25,2025-02-07 00:00:00, Suns,1610612756, Jazz,1610612762
02/05/2025 Suns at Thunder,0022400724,2024-25,2025-02-05 00:00:00, Thunder,1610612760, Suns,1610612756
02/03/2025 Suns at Trail Blazers,0022400709,2024-25,2025-02-03 00:00:00, Trail Blazers,1610612757, Suns,1610612756
02/01/2025 Suns at Trail Blazers,0022400694,2024-25,2025-02-01 00:00:00, Trail Blazers,1610612757, Suns,1610612756
01/27/2025 Clippers at Suns,0022400659,2024-25,2025-01-27 00:00:00, Suns,1610612756, Clippers,1610612746
01/25/2025 Wizards at Suns,0022400645,2024-25,2025-01-25 00:00:00, Suns,1610612756, Wizards,1610612764
01/18/2025 Suns at Pistons,0022400586,2024-25,2025-01-18 00:00:00, Pistons,1610612765, Suns,1610612756
01/16/2025 Suns at Wizards,0022400573,2024-25,2025-01-16 00:00:00, Wizards,1610612764, Suns,1610612756
01/12/2025 Hornets at Suns,0022400547,2024-25,2025-01-12 00:00:00, Suns,1610612756, Hornets,1610612766
01/11/2025 Jazz at Suns,0022400533,2024-25,2025-01-11 00:00:00, Suns,1610612756, Jazz,1610612762
01/07/2025 Suns at Hornets,0022400502,2024-25,2025-01-07 00:00:00, Hornets,1610612766, Suns,1610612756
12/31/2024 Grizzlies at Suns,0022400453,2024-25,2024-12-31 00:00:00, Suns,1610612756, Grizzlies,1610612763
12/21/2024 Pistons at Suns,0022400387,2024-25,2024-12-21 00:00:00, Suns,1610612756, Pistons,1610612765
12/15/2024 Trail Blazers at Suns,0022401219,2024-25,2024-12-15 00:00:00, Suns,1610612756, Trail Blazers,1610612757
12/13/2024 Suns at Jazz,0022401214,2024-25,2024-12-13 00:00:00, Jazz,1610612762, Suns,1610612756
12/03/2024 Spurs at Suns,0022400057,2024-25,2024-12-03 00:00:00, Suns,1610612756, Spurs,1610612759
11/15/2024 Suns at Thunder,0022400018,2024-25,2024-11-15 00:00:00, Thunder,1610612760, Suns,1610612756
11/13/2024 Suns at Kings,0022400227,2024-25,2024-11-13 00:00:00, Kings,1610612758, Suns,1610612756
11/12/2024 Suns at Jazz,0022400006,2024-25,2024-11-12 00:00:00, Jazz,1610612762, Suns,1610612756
11/10/2024 Kings at Suns,0022400209,2024-25,2024-11-10 00:00:00, Suns,1610612756, Kings,1610612758
11/02/2024 Trail Blazers at Suns,0022400149,2024-25,2024-11-02 00:00:00, Suns,1610612756, Trail Blazers,1610612757
10/31/2024 Suns at Clippers,0022400131,2024-25,2024-10-31 00:00:00, Clippers,1610612746, Suns,1610612756
10/23/2024 Suns at Clippers,0022400071,2024-25,2024-10-23 00:00:00, Clippers,1610612746, Suns,1610612756
04/09/2025 Trail Blazers at Jazz,0022401162,2024-25,2025-04-09 00:00:00, Jazz,1610612762, Trail Blazers,1610612757
04/06/2025 Spurs at Trail Blazers,0022401139,2024-25,2025-04-06 00:00:00, Trail Blazers,1610612757, Spurs,1610612759
04/03/2025 Trail Blazers at Raptors,0022401116,2024-25,2025-04-03 00:00:00, Raptors,1610612761, Trail Blazers,1610612757
03/27/2025 Trail Blazers at Kings,0022401066,2024-25,2025-03-27 00:00:00, Kings,1610612758, Trail Blazers,1610612757
03/19/2025 Grizzlies at Trail Blazers,0022401008,2024-25,2025-03-19 00:00:00, Trail Blazers,1610612757, Grizzlies,1610612763
03/17/2025 Wizards at Trail Blazers,0022400995,2024-25,2025-03-17 00:00:00, Trail Blazers,1610612757, Wizards,1610612764
03/16/2025 Raptors at Trail Blazers,0022400980,2024-25,2025-03-16 00:00:00, Trail Blazers,1610612757, Raptors,1610612761
03/09/2025 Pistons at Trail Blazers,0022400926,2024-25,2025-03-09 00:00:00, Trail Blazers,1610612757, Pistons,1610612765
03/07/2025 Trail Blazers at Thunder,0022400908,2024-25,2025-03-07 00:00:00, Thunder,1610612760, Trail Blazers,1610612757
02/26/2025 Trail Blazers at Wizards,0022400839,2024-25,2025-02-26 00:00:00, Wizards,1610612764, Trail Blazers,1610612757
02/24/2025 Trail Blazers at Jazz,0022400827,2024-25,2025-02-24 00:00:00, Jazz,1610612762, Trail Blazers,1610612757
02/22/2025 Hornets at Trail Blazers,0022400810,2024-25,2025-02-22 00:00:00, Trail Blazers,1610612757, Hornets,1610612766
02/06/2025 Kings at Trail Blazers,0022400732,2024-25,2025-02-06 00:00:00, Trail Blazers,1610612757, Kings,1610612758
01/26/2025 Thunder at Trail Blazers,0022400647,2024-25,2025-01-26 00:00:00, Trail Blazers,1610612757, Thunder,1610612760
01/24/2025 Trail Blazers at Hornets,0022400630,2024-25,2025-01-24 00:00:00, Hornets,1610612766, Trail Blazers,1610612757
01/16/2025 Clippers at Trail Blazers,0022400575,2024-25,2025-01-16 00:00:00, Trail Blazers,1610612757, Clippers,1610612746
01/06/2025 Trail Blazers at Pistons,0022400493,2024-25,2025-01-06 00:00:00, Pistons,1610612765, Trail Blazers,1610612757
12/26/2024 Jazz at Trail Blazers,0022400417,2024-25,2024-12-26 00:00:00, Trail Blazers,1610612757, Jazz,1610612762
12/21/2024 Trail Blazers at Spurs,0022400386,2024-25,2024-12-21 00:00:00, Spurs,1610612759, Trail Blazers,1610612757
12/13/2024 Spurs at Trail Blazers,0022401215,2024-25,2024-12-13 00:00:00, Trail Blazers,1610612757, Spurs,1610612759
12/06/2024 Jazz at Trail Blazers,0022400339,2024-25,2024-12-06 00:00:00, Trail Blazers,1610612757, Jazz,1610612762
12/03/2024 Trail Blazers at Clippers,0022400060,2024-25,2024-12-03 00:00:00, Clippers,1610612746, Trail Blazers,1610612757
11/29/2024 Kings at Trail Blazers,0022400049,2024-25,2024-11-29 00:00:00, Trail Blazers,1610612757, Kings,1610612758
11/25/2024 Trail Blazers at Grizzlies,0022400282,2024-25,2024-11-25 00:00:00, Grizzlies,1610612763, Trail Blazers,1610612757
11/20/2024 Trail Blazers at Thunder,0022400256,2024-25,2024-11-20 00:00:00, Thunder,1610612760, Trail Blazers,1610612757
11/10/2024 Grizzlies at Trail Blazers,0022400210,2024-25,2024-11-10 00:00:00, Trail Blazers,1610612757, Grizzlies,1610612763
11/07/2024 Trail Blazers at Spurs,0022400183,2024-25,2024-11-07 00:00:00, Spurs,1610612759, Trail Blazers,1610612757
